category,description,systemMatchCounter,influenceDistance,name,x,y
0,Bonnie,654,39.1924,Knowledge Element 152,5.3970194,30.886856
0,Bonnie,653,54.2125,Knowledge Element 153,11.674416,7.6453238
0,Bonnie,652,99.0589,Knowledge Element 154,20.918041,7.075232
0,Bonnie,651,129.817,Knowledge Element 155,5.7293134,34.62819
0,Bonnie,650,92.2787,Knowledge Element 156,-6.2633696,50.147083
0,Bonnie,649,48.3586,Knowledge Element 157,-2.8708992,46.256634
0,Bonnie,648,41.2042,Knowledge Element 158,0.23295027,42.138863
0,Bonnie,647,43.4255,Knowledge Element 159,0.3057184,46.87361
0,Bonnie,646,43.7836,Knowledge Element 160,0.64224786,48.304676
0,Bonnie,645,37.4114,Knowledge Element 161,-11.354512,40.669086
0,Bonnie,644,47.2329,Knowledge Element 162,-5.322838,46.419865
0,Bonnie,643,56.7153,Knowledge Element 163,-17.967243,38.454662
0,Bonnie,642,58.0182,Knowledge Element 164,-15.581471,-0.14337963
0,Bonnie,641,42.055,Knowledge Element 165,-16.603542,-4.8858595
0,Bonnie,640,36.5155,Knowledge Element 166,-18.32833,-16.462347
0,Bonnie,639,27.9902,Knowledge Element 167,-18.98754,-4.2164135
0,Bonnie,638,32.2992,Knowledge Element 168,-19.954079,-14.292918
0,Bonnie,637,35.3513,Knowledge Element 169,-20.034204,-12.241482
0,Bonnie,636,41.0097,Knowledge Element 170,-20.945168,-4.2142735
0,Bonnie,635,77.695,Knowledge Element 171,-18.59261,-14.240351
0,Bonnie,634,102.64,Knowledge Element 172,-22.789154,-10.926049
0,Bonnie,633,124.69,Knowledge Element 173,-22.19946,-7.2230973
0,Bonnie,632,101.002,Knowledge Element 174,-4.660497,-3.596148
0,Bonnie,631,96.9034,Knowledge Element 175,-20.018959,-7.9615097
0,Bonnie,630,90.5511,Knowledge Element 176,-21.752491,-8.972817
0,Bonnie,629,94.5952,Knowledge Element 177,0.43513802,-15.660533
0,Bonnie,628,84.4577,Knowledge Element 178,4.1439567,-31.269098
0,Bonnie,627,68.538,Knowledge Element 179,-12.433825,-28.049004
0,Bonnie,626,87.5328,Knowledge Element 180,-10.641604,-23.965338
0,Bonnie,625,51.2498,Knowledge Element 181,22.720575,12.6380825
0,Bonnie,624,42.3874,Knowledge Element 182,18.772799,11.295013
0,Bonnie,623,45.3042,Knowledge Element 183,6.728035,15.502393
0,Bonnie,622,32.3885,Knowledge Element 184,9.208663,23.482592
0,Bonnie,621,38.8676,Knowledge Element 185,19.426617,29.705784
0,Bonnie,620,45.8271,Knowledge Element 186,22.447817,22.527885
0,Bonnie,619,45.7793,Knowledge Element 187,1.4856868,18.721092
0,Bonnie,618,33.607,Knowledge Element 188,-3.689189,27.994598
0,Bonnie,617,33.2101,Knowledge Element 189,4.2352715,31.302664
0,Bonnie,616,36.3243,Knowledge Element 190,0.4669911,28.158684
0,Bonnie,615,33.1159,Knowledge Element 191,2.0092173,32.62114
0,Bonnie,614,41.2104,Knowledge Element 192,0.2431648,43.321407
0,Bonnie,613,50.9586,Knowledge Element 193,-3.208929,48.48213
0,Bonnie,612,73.7205,Knowledge Element 194,4.614483,48.443485
0,Bonnie,611,89.4557,Knowledge Element 195,14.976758,42.34766
0,Bonnie,610,99.9951,Knowledge Element 196,4.608704,15.705886
0,Bonnie,609,72.0254,Knowledge Element 197,-12.010968,34.44199
0,Bonnie,608,81.4559,Knowledge Element 198,-10.128638,47.346268
0,Bonnie,607,66.1171,Knowledge Element 199,-11.1845,25.090925
0,Bonnie,606,48.72,Knowledge Element 200,3.9710834,8.571387
0,Bonnie,605,36.1863,Knowledge Element 201,4.154422,16.899582
0,Bonnie,604,39.7656,Knowledge Element 202,-6.861605,1.624845
0,Bonnie,603,49.9497,Knowledge Element 203,-14.940232,-1.4446598
0,Bonnie,602,55.982,Knowledge Element 204,-18.207472,1.8706781
0,Bonnie,601,61.9171,Knowledge Element 205,-9.631162,34.898167
0,Bonnie,600,65.0159,Knowledge Element 206,-19.099745,32.041763
0,Bonnie,599,68.0779,Knowledge Element 207,-20.275831,-3.2987893
0,Bonnie,598,80.8601,Knowledge Element 208,-14.831568,-26.321707
0,Bonnie,597,68.4013,Knowledge Element 209,-8.034859,-23.038097
0,Bonnie,596,49.3136,Knowledge Element 210,-15.455329,1.3842872
0,Bonnie,595,78.8594,Knowledge Element 211,-18.970312,37.39999
0,Bonnie,594,78.0105,Knowledge Element 212,-15.399393,27.011078
0,Bonnie,593,67.1289,Knowledge Element 213,-10.058205,18.234947
0,Bonnie,592,55.7261,Knowledge Element 214,2.7094214,4.3065023
0,Bonnie,591,46.93,Knowledge Element 215,-6.09919,-6.4144936
0,Bonnie,590,53.7632,Knowledge Element 216,-4.2479277,-6.189872
0,Bonnie,589,73.2219,Knowledge Element 217,-14.470231,0.21779472
0,Bonnie,588,65.6685,Knowledge Element 218,-13.208835,0.5410519
0,Bonnie,587,46.3157,Knowledge Element 219,-11.302586,5.547873
0,Bonnie,586,45.516,Knowledge Element 220,-10.95082,17.736046
0,Bonnie,585,53.9943,Knowledge Element 221,-10.86903,22.60126
0,Bonnie,584,60.5675,Knowledge Element 222,-11.115043,23.838747
0,Bonnie,583,60.4277,Knowledge Element 223,3.0063252,29.169779
0,Bonnie,582,66.8956,Knowledge Element 224,-8.502653,-2.6591957
0,Bonnie,581,73.2524,Knowledge Element 225,-15.285033,-3.7739096
0,Bonnie,580,60.9309,Knowledge Element 226,-5.1369233,-1.2609712
0,Bonnie,579,69.4598,Knowledge Element 227,-8.689789,20.770824
0,Bonnie,578,108.667,Knowledge Element 228,10.373438,-9.309587
0,Bonnie,577,113.272,Knowledge Element 229,-17.52423,-15.569144
0,Bonnie,576,83.9391,Knowledge Element 230,-18.409443,33.7458
0,Bonnie,575,67.0809,Knowledge Element 231,-12.572819,48.279198
0,Bonnie,574,63.3051,Knowledge Element 232,-15.588923,43.136024
0,Bonnie,573,58.9682,Knowledge Element 233,-19.898476,33.50858
0,Bonnie,572,57.5501,Knowledge Element 234,-19.82954,39.800404
0,Bonnie,571,45.204,Knowledge Element 235,-14.164315,47.39588
0,Bonnie,570,36.4728,Knowledge Element 236,-13.30045,43.167515
0,Bonnie,569,31.2268,Knowledge Element 237,-15.480792,36.448322
0,Bonnie,568,64.8073,Knowledge Element 238,-7.971943,50.553528
0,Bonnie,567,79.0825,Knowledge Element 239,-10.651154,35.706097
0,Bonnie,566,71.1645,Knowledge Element 240,-15.404786,24.903194
0,Bonnie,565,55.4744,Knowledge Element 241,-12.836476,35.87623
0,Bonnie,564,62.2716,Knowledge Element 242,-14.081878,27.196238
0,Bonnie,563,60.0132,Knowledge Element 243,-14.012258,1.3162754
0,Bonnie,562,67.449,Knowledge Element 244,-13.530202,-0.6086458
0,Bonnie,561,62.37,Knowledge Element 245,-1.6811609,22.795843
0,Bonnie,560,43.3581,Knowledge Element 246,-11.340701,19.288078
0,Bonnie,559,54.508,Knowledge Element 247,-7.7256236,19.093237
0,Bonnie,558,86.2691,Knowledge Element 248,4.604089,24.91141
0,Bonnie,557,104.671,Knowledge Element 249,4.7482634,38.89972
0,Bonnie,556,81.1348,Knowledge Element 250,-5.158556,49.870094
0,Bonnie,555,49.1637,Knowledge Element 251,-11.916857,43.28408
0,Bonnie,554,25.2435,Knowledge Element 252,-16.373253,39.370434
0,Bonnie,553,34.0708,Knowledge Element 253,-17.301554,36.95441
0,Bonnie,552,46.5635,Knowledge Element 254,-17.879747,35.517746
0,Bonnie,551,53.0584,Knowledge Element 255,-17.387579,41.392467
0,Bonnie,550,58.8441,Knowledge Element 256,-9.210113,49.160553
0,Bonnie,549,76.9674,Knowledge Element 257,-1.3552319,52.198948
0,Bonnie,548,139.183,Knowledge Element 258,-11.528156,46.70193
0,Bonnie,547,137.053,Knowledge Element 259,-15.208574,40.27303
0,Bonnie,546,125.643,Knowledge Element 260,-1.3232298,50.414425
0,Bonnie,545,87.8641,Knowledge Element 261,-10.918174,27.850271
0,Bonnie,544,62.6484,Knowledge Element 262,-10.330356,20.481583
0,Bonnie,543,64.5976,Knowledge Element 263,-1.1775191,37.14946
0,Bonnie,542,50.0177,Knowledge Element 264,-10.28727,26.872305
0,Bonnie,541,44.1306,Knowledge Element 265,-11.374858,21.424456
0,Bonnie,540,41.7152,Knowledge Element 266,-4.3373814,31.68459
0,Bonnie,539,35.8524,Knowledge Element 267,-9.138249,24.011559
0,Bonnie,538,44.2048,Knowledge Element 268,-5.7436714,30.348505
0,Bonnie,537,134.967,Knowledge Element 269,-0.4096641,45.762787
0,Bonnie,536,173.413,Knowledge Element 270,-14.363124,4.838865
0,Bonnie,535,221.778,Knowledge Element 271,-16.009892,-51.05171
0,Bonnie,534,145.218,Knowledge Element 272,-15.211256,-58.127026
0,Bonnie,533,128.388,Knowledge Element 273,-12.95689,-38.43155
0,Bonnie,532,87.6106,Knowledge Element 274,-5.797705,-8.611097
0,Bonnie,531,69.027,Knowledge Element 275,-13.257004,-25.627293
0,Bonnie,530,66.447,Knowledge Element 276,-18.851412,-20.42257
0,Bonnie,529,60.9877,Knowledge Element 277,-18.990232,-13.129883
0,Bonnie,528,50.7508,Knowledge Element 278,-17.919987,-21.190664
0,Bonnie,527,35.6541,Knowledge Element 279,-17.766281,-19.102402
0,Bonnie,526,40.8778,Knowledge Element 280,-19.257284,-6.661527
0,Bonnie,525,45.3328,Knowledge Element 281,-20.822037,32.501892
0,Bonnie,524,52.302,Knowledge Element 282,-15.385295,34.058292
0,Bonnie,523,76.3535,Knowledge Element 283,-11.926,36.48734
0,Bonnie,522,66.4926,Knowledge Element 284,-18.57413,41.73696
0,Bonnie,521,53.1075,Knowledge Element 285,-17.335934,42.670303
0,Bonnie,520,59.5327,Knowledge Element 286,-12.739751,46.906265
0,Bonnie,519,54.5803,Knowledge Element 287,-12.206645,45.556416
0,Bonnie,518,45.0841,Knowledge Element 288,-13.59824,34.807217
0,Bonnie,517,41.0989,Knowledge Element 289,-7.851054,29.159132
0,Bonnie,516,52.5443,Knowledge Element 290,-0.31601518,22.631298
0,Bonnie,515,51.6311,Knowledge Element 291,-12.983236,23.45002
0,Bonnie,514,46.9054,Knowledge Element 292,-12.508056,-2.49513
0,Bonnie,513,37.7372,Knowledge Element 293,-11.926102,-1.5607821
0,Bonnie,512,36.9646,Knowledge Element 294,-10.577185,-2.1967678
0,Bonnie,511,32.0534,Knowledge Element 295,-4.0053215,-9.628041
0,Bonnie,510,36.9833,Knowledge Element 296,-11.58464,1.6292112
0,Bonnie,509,47.1453,Knowledge Element 297,-8.063939,25.303278
0,Bonnie,508,61.6313,Knowledge Element 298,-14.894996,3.2570813
0,Bonnie,508,112.186,Knowledge Element 299,23.328682,38.671566
0,Bonnie,506,98.334,Knowledge Element 300,20.683636,40.790382
0,Bonnie,505,69.6336,Knowledge Element 301,24.710817,26.92379
0,Bonnie,504,63.1663,Knowledge Element 302,20.709158,39.582123
0,Bonnie,503,62.8731,Knowledge Element 303,23.977789,28.280481
0,Bonnie,502,61.1337,Knowledge Element 304,26.243717,24.581367
0,Bonnie,501,65.7314,Knowledge Element 305,29.44664,22.102413
0,Bonnie,500,64.9423,Knowledge Element 306,24.485584,22.653189
0,Bonnie,499,65.1548,Knowledge Element 307,27.170517,26.038147
0,Bonnie,498,54.7782,Knowledge Element 308,25.337156,23.961973
0,Bonnie,497,67.6032,Knowledge Element 309,25.721636,22.812773
0,Bonnie,496,73.1144,Knowledge Element 310,30.089376,23.443531
0,Bonnie,495,50.2621,Knowledge Element 311,30.060923,19.059128
0,Bonnie,494,51.2453,Knowledge Element 312,26.183775,21.406237
0,Bonnie,493,54.1604,Knowledge Element 313,24.003256,20.035135
0,Bonnie,492,58.7175,Knowledge Element 314,28.196695,25.461521
0,Bonnie,491,66.9657,Knowledge Element 315,26.800743,23.304064
0,Bonnie,490,61.6749,Knowledge Element 316,27.944307,15.260704
0,Bonnie,489,61.292,Knowledge Element 317,24.829922,15.129147
0,Bonnie,488,54.5228,Knowledge Element 318,20.430061,28.715359
0,Bonnie,487,59.8383,Knowledge Element 319,23.317604,26.280901
0,Bonnie,486,54.892,Knowledge Element 320,25.85154,16.941116
0,Bonnie,485,50.9663,Knowledge Element 321,2.8627765,26.438755
0,Bonnie,484,62.3733,Knowledge Element 322,-9.666593,19.350267
0,Bonnie,483,67.3354,Knowledge Element 323,-10.932075,-30.29643
0,Bonnie,482,69.1105,Knowledge Element 324,4.531928,-12.599663
0,Bonnie,481,70.7738,Knowledge Element 325,19.697937,-6.159667
0,Bonnie,480,52.4775,Knowledge Element 326,10.209075,-11.949973
0,Bonnie,479,48.4206,Knowledge Element 327,-3.7782476,-2.1880503
0,Bonnie,478,93.5709,Knowledge Element 328,-2.7591448,-45.027855
0,Bonnie,477,90.0522,Knowledge Element 329,-2.8109734,-53.53468
0,Bonnie,476,76.0596,Knowledge Element 330,-11.500149,-34.59628
0,Bonnie,475,73.6752,Knowledge Element 331,-9.92716,-43.5488
0,Bonnie,474,72.7504,Knowledge Element 332,-4.7131743,-42.017082
0,Bonnie,473,77.156,Knowledge Element 333,-0.47150522,-7.601712
0,Bonnie,472,92.5496,Knowledge Element 334,5.349611,6.9016047
0,Bonnie,471,106.199,Knowledge Element 335,18.718197,12.531881
0,Bonnie,470,108.515,Knowledge Element 336,19.720196,26.469694
0,Bonnie,469,87.9189,Knowledge Element 337,15.902095,42.816456
0,Bonnie,468,62.9093,Knowledge Element 338,16.398954,45.08676
0,Bonnie,467,69.0673,Knowledge Element 339,19.588911,40.49276
0,Bonnie,466,108.347,Knowledge Element 340,15.427906,49.5038
0,Bonnie,465,132.711,Knowledge Element 341,6.270873,54.76365
0,Bonnie,464,96.6422,Knowledge Element 342,-6.9469047,49.36549
0,Bonnie,463,90.7292,Knowledge Element 343,-1.238481,55.76421
0,Bonnie,462,78.4561,Knowledge Element 344,-2.8878665,50.849815
0,Bonnie,461,91.8926,Knowledge Element 345,-10.541858,49.33293
0,Bonnie,460,135.79,Knowledge Element 346,-3.948556,56.79561
0,Bonnie,459,141.002,Knowledge Element 347,-17.651236,40.300243
0,Bonnie,458,147.045,Knowledge Element 348,-20.82475,-6.694026
0,Bonnie,457,157.218,Knowledge Element 349,-22.726849,-9.6865225
0,Bonnie,456,143.746,Knowledge Element 350,-20.41797,-15.733667
0,Bonnie,455,108.967,Knowledge Element 351,-13.7152405,-27.54885
0,Bonnie,454,77.5408,Knowledge Element 352,-9.587566,51.081585
0,Bonnie,453,63.0387,Knowledge Element 353,-5.317786,48.310863
0,Bonnie,452,63.8732,Knowledge Element 354,-0.5695832,49.56704
0,Bonnie,451,72.4761,Knowledge Element 355,-2.371409,56.336468
0,Bonnie,450,90.1156,Knowledge Element 356,3.5928433,57.916702
0,Bonnie,449,77.9266,Knowledge Element 357,4.712686,56.569237
0,Bonnie,448,63.8334,Knowledge Element 358,4.792935,54.88462
0,Bonnie,447,57.3175,Knowledge Element 359,4.446775,54.098305
0,Bonnie,446,66.4489,Knowledge Element 360,4.758431,46.65244
0,Bonnie,445,72.3726,Knowledge Element 361,13.890169,46.428734
0,Bonnie,444,117.008,Knowledge Element 362,19.49207,39.406155
0,Bonnie,443,119.917,Knowledge Element 363,24.17007,18.321684
0,Bonnie,442,127.786,Knowledge Element 364,26.251804,18.217793
0,Bonnie,441,136.362,Knowledge Element 365,25.819118,28.724619
0,Bonnie,440,124.186,Knowledge Element 366,12.936129,33.01646
0,Bonnie,439,67.0801,Knowledge Element 367,3.3628652,18.316017
0,Bonnie,438,56.0968,Knowledge Element 368,7.67935,14.085288
0,Bonnie,437,76.4673,Knowledge Element 369,2.7671394,2.981526
0,Bonnie,436,80.4795,Knowledge Element 370,8.096719,17.237745
0,Bonnie,435,105.413,Knowledge Element 371,17.038778,30.799156
0,Bonnie,434,75.959,Knowledge Element 372,10.418732,16.409643
0,Bonnie,433,58.2283,Knowledge Element 373,4.8188033,-0.9532984
0,Bonnie,432,61.4227,Knowledge Element 374,5.176914,9.089098
0,Bonnie,431,61.9388,Knowledge Element 375,0.37701738,7.8994565
0,Bonnie,430,108.182,Knowledge Element 376,-13.51748,2.4888706
0,Bonnie,429,159.497,Knowledge Element 377,8.882642,15.611209
0,Bonnie,428,76.939,Knowledge Element 378,-12.427362,-45.66139
0,Bonnie,427,56.9894,Knowledge Element 379,-11.234207,-48.94351
0,Bonnie,426,54.9286,Knowledge Element 380,-11.243258,-52.98386
0,Bonnie,425,40.3267,Knowledge Element 381,-14.241801,-53.76643
0,Bonnie,424,44.5508,Knowledge Element 382,-10.528258,-45.86692
0,Bonnie,423,53.6125,Knowledge Element 383,-10.538487,-47.634453
0,Bonnie,422,84.4153,Knowledge Element 384,-7.072677,-60.525017
0,Bonnie,421,49.7255,Knowledge Element 385,-5.661726,-56.11998
0,Bonnie,420,43.1772,Knowledge Element 386,-10.843048,-55.450325
