category,description,systemMatchCounter,influenceDistance,name,x,y
0,Bonnie,727,33.2408,Knowledge Element 79,-1.7259681,4.268688
0,Bonnie,726,38.4723,Knowledge Element 80,-1.5771668,4.164903
0,Bonnie,725,39.3615,Knowledge Element 81,-1.5396292,4.129311
0,Bonnie,724,32.2364,Knowledge Element 82,-1.5124112,4.0730968
0,Bonnie,723,30.5345,Knowledge Element 83,-1.5095042,4.054666
0,Bonnie,722,27.0194,Knowledge Element 84,-1.4972575,4.0376034
0,Bonnie,721,25.5759,Knowledge Element 85,-1.5373652,4.013376
0,Bonnie,720,31.1151,Knowledge Element 86,-1.4731082,3.9759505
0,Bonnie,719,38.1478,Knowledge Element 87,-1.4123927,3.9498112
0,Bonnie,718,83.8137,Knowledge Element 88,-0.08162502,1.5804123
0,Bonnie,717,43.1435,Knowledge Element 89,-0.1223332,1.602683
0,Bonnie,716,34.8553,Knowledge Element 90,-0.09130447,1.5544031
0,Bonnie,715,31.6417,Knowledge Element 91,-0.056596097,1.5477647
0,Bonnie,714,46.3166,Knowledge Element 92,0.0056713223,1.5321784
0,Bonnie,713,52.107,Knowledge Element 93,0.016863903,1.5303175
0,Bonnie,712,48.5221,Knowledge Element 94,-0.017067855,1.4729681
0,Bonnie,711,32.193,Knowledge Element 95,-0.12705456,1.5049723
0,Bonnie,710,28.4625,Knowledge Element 96,-0.03614077,1.5462915
0,Bonnie,709,28.2689,Knowledge Element 97,-0.068881415,1.5785209
0,Bonnie,708,27.8951,Knowledge Element 98,-0.025898434,1.5300547
0,Bonnie,707,27.5407,Knowledge Element 99,-0.0033154886,1.5207384
0,Bonnie,706,33.4396,Knowledge Element 100,0.012093538,1.5518252
0,Bonnie,705,34.5188,Knowledge Element 101,-0.004446558,1.5217521
0,Bonnie,704,50.0136,Knowledge Element 102,-0.030337185,1.5363694
0,Bonnie,703,41.329,Knowledge Element 103,-1.0112822,4.419002
0,Bonnie,702,24.7689,Knowledge Element 104,-1.1636391,4.429186
0,Bonnie,701,20.9273,Knowledge Element 105,-1.4014367,4.4173017
0,Bonnie,700,26.7663,Knowledge Element 106,-1.7109407,4.392673
0,Bonnie,699,29.8888,Knowledge Element 107,-1.9472742,4.4229565
0,Bonnie,698,27.7085,Knowledge Element 108,-2.054757,4.3733397
0,Bonnie,697,38.1024,Knowledge Element 109,-2.3440993,4.174892
0,Bonnie,696,44.8038,Knowledge Element 110,-2.2532268,4.2787275
0,Bonnie,695,45.5117,Knowledge Element 111,-3.7553308,3.790316
0,Bonnie,694,50.6798,Knowledge Element 112,-4.0838914,4.050029
0,Bonnie,693,44.0504,Knowledge Element 113,-4.2505293,3.9933472
0,Bonnie,692,34.703,Knowledge Element 114,-4.1601357,4.0703745
0,Bonnie,691,32.569,Knowledge Element 115,-4.0938764,4.147801
0,Bonnie,690,37.1224,Knowledge Element 116,-4.1102266,4.102822
0,Bonnie,689,44.9964,Knowledge Element 117,-4.423947,3.7235308
0,Bonnie,688,43.0006,Knowledge Element 118,-4.629631,3.4556901
0,Bonnie,687,42.4952,Knowledge Element 119,-4.5407777,3.440963
0,Bonnie,686,29.2892,Knowledge Element 120,-4.525194,3.5681994
0,Bonnie,685,35.3108,Knowledge Element 121,-4.58782,3.3012996
0,Bonnie,684,63.6701,Knowledge Element 122,-5.049934,2.0014124
0,Bonnie,683,100.415,Knowledge Element 123,-5.1781626,2.0789316
0,Bonnie,682,160.18,Knowledge Element 124,-4.525042,2.816162
0,Bonnie,681,145.63,Knowledge Element 125,-3.0132735,0.852063
0,Bonnie,680,116.706,Knowledge Element 126,1.0961736,6.6107073
0,Bonnie,679,71.8482,Knowledge Element 127,1.0582821,6.5184617
0,Bonnie,678,52.192,Knowledge Element 128,0.9164386,6.388525
0,Bonnie,677,41.8235,Knowledge Element 129,0.78061116,6.4614706
0,Bonnie,676,31.7101,Knowledge Element 130,0.69035685,6.587716
0,Bonnie,675,33.3264,Knowledge Element 131,0.82110596,6.5203257
0,Bonnie,674,33.7712,Knowledge Element 132,0.92856354,6.4609056
0,Bonnie,673,34.9666,Knowledge Element 133,0.8704832,6.4358087
0,Bonnie,672,31.7958,Knowledge Element 134,0.73719573,6.5445347
0,Bonnie,671,32.2544,Knowledge Element 135,0.8551328,6.5376234
0,Bonnie,670,35.3821,Knowledge Element 136,0.97902936,6.4539046
0,Bonnie,669,31.9658,Knowledge Element 137,0.993449,6.37852
0,Bonnie,668,37.2137,Knowledge Element 138,0.8801038,6.1394873
0,Bonnie,667,30.3141,Knowledge Element 139,0.8038902,6.0136285
0,Bonnie,666,30.4173,Knowledge Element 140,0.75538874,6.054233
0,Bonnie,665,32.1321,Knowledge Element 141,0.75322324,6.07447
0,Bonnie,664,30.8584,Knowledge Element 142,0.81804615,6.104208
0,Bonnie,663,23.912,Knowledge Element 143,0.7790955,5.922009
0,Bonnie,662,23.6548,Knowledge Element 144,0.6630185,5.733377
0,Bonnie,661,29.471,Knowledge Element 145,0.6752223,5.6820397
0,Bonnie,660,34.0993,Knowledge Element 146,0.68478006,5.5756297
0,Bonnie,659,32.6868,Knowledge Element 147,0.56089175,5.0872602
0,Bonnie,658,34.5836,Knowledge Element 148,-0.9394996,4.408706
0,Bonnie,657,39.0094,Knowledge Element 149,-0.9967741,4.383864
0,Bonnie,656,40.8046,Knowledge Element 150,-1.1724614,4.316017
0,Bonnie,655,45.4052,Knowledge Element 151,-1.6589773,4.038707
0,Bonnie,654,39.1924,Knowledge Element 152,-3.9969325,3.1918693
0,Bonnie,653,54.2125,Knowledge Element 153,-4.1083655,3.0481725
0,Bonnie,652,99.0589,Knowledge Element 154,-4.154359,2.9609056
0,Bonnie,651,129.817,Knowledge Element 155,-2.8807523,0.5659974
0,Bonnie,650,92.2787,Knowledge Element 156,-2.6908891,0.61099726
0,Bonnie,649,48.3586,Knowledge Element 157,-2.5170715,0.6905685
0,Bonnie,648,41.2042,Knowledge Element 158,-2.3934698,0.5612742
0,Bonnie,647,43.4255,Knowledge Element 159,-2.4825501,0.27945048
0,Bonnie,646,43.7836,Knowledge Element 160,-2.5637918,0.18100931
0,Bonnie,645,37.4114,Knowledge Element 161,-2.5384974,0.2053002
0,Bonnie,644,47.2329,Knowledge Element 162,-2.553291,0.18466039
0,Bonnie,643,56.7153,Knowledge Element 163,-2.5885034,0.21528532
0,Bonnie,642,58.0182,Knowledge Element 164,-2.6168087,0.13311249
0,Bonnie,641,42.055,Knowledge Element 165,-2.6188264,0.16810311
0,Bonnie,640,36.5155,Knowledge Element 166,-2.642094,0.275089
0,Bonnie,639,27.9902,Knowledge Element 167,-2.5822423,0.23905243
0,Bonnie,638,32.2992,Knowledge Element 168,-2.5441456,0.17137483
0,Bonnie,637,35.3513,Knowledge Element 169,-2.5749476,0.25961924
0,Bonnie,636,41.0097,Knowledge Element 170,-2.5928242,0.35917383
0,Bonnie,635,77.695,Knowledge Element 171,-2.6985123,0.49073172
0,Bonnie,634,102.64,Knowledge Element 172,-2.2392588,0.8267513
0,Bonnie,633,124.69,Knowledge Element 173,-5.699786,2.7328346
0,Bonnie,632,101.002,Knowledge Element 174,-5.634239,4.485587
0,Bonnie,631,96.9034,Knowledge Element 175,-2.9150848,0.82735485
0,Bonnie,630,90.5511,Knowledge Element 176,-5.7427197,2.8343463
0,Bonnie,629,94.5952,Knowledge Element 177,-4.876019,3.4604566
0,Bonnie,628,84.4577,Knowledge Element 178,-5.2822256,4.142884
0,Bonnie,627,68.538,Knowledge Element 179,-1.6682737,1.7763379
0,Bonnie,626,87.5328,Knowledge Element 180,-5.3370256,3.0289338
0,Bonnie,625,51.2498,Knowledge Element 181,0.6136303,4.8532147
0,Bonnie,624,42.3874,Knowledge Element 182,0.57397306,4.857443
0,Bonnie,623,45.3042,Knowledge Element 183,-0.27555788,3.4946184
0,Bonnie,622,32.3885,Knowledge Element 184,-0.33599013,3.4986057
0,Bonnie,621,38.8676,Knowledge Element 185,-0.32653016,3.4716034
0,Bonnie,620,45.8271,Knowledge Element 186,-0.14794089,3.7140522
0,Bonnie,619,45.7793,Knowledge Element 187,-0.5879037,3.337503
0,Bonnie,618,33.607,Knowledge Element 188,-0.64725965,3.1234698
0,Bonnie,617,33.2101,Knowledge Element 189,-0.92986953,3.3392627
0,Bonnie,616,36.3243,Knowledge Element 190,-0.96624225,3.2853644
0,Bonnie,615,33.1159,Knowledge Element 191,-0.736852,2.949042
0,Bonnie,614,41.2104,Knowledge Element 192,-0.9717214,2.7232072
0,Bonnie,613,50.9586,Knowledge Element 193,-1.124877,2.7511973
0,Bonnie,612,73.7205,Knowledge Element 194,-2.457448,3.924788
0,Bonnie,611,89.4557,Knowledge Element 195,-4.0336866,2.6752949
0,Bonnie,610,99.9951,Knowledge Element 196,-4.2667546,2.4039319
0,Bonnie,609,72.0254,Knowledge Element 197,-4.4397306,1.7077622
0,Bonnie,608,81.4559,Knowledge Element 198,-5.2693486,2.5354645
0,Bonnie,607,66.1171,Knowledge Element 199,-4.6068077,2.7983851
0,Bonnie,606,48.72,Knowledge Element 200,-3.909418,2.943984
0,Bonnie,605,36.1863,Knowledge Element 201,-4.07023,2.66435
0,Bonnie,604,39.7656,Knowledge Element 202,-4.1865187,2.313187
0,Bonnie,603,49.9497,Knowledge Element 203,-4.437715,1.7125417
0,Bonnie,602,55.982,Knowledge Element 204,-4.3349624,1.7287501
0,Bonnie,601,61.9171,Knowledge Element 205,-3.8211858,1.8865634
0,Bonnie,600,65.0159,Knowledge Element 206,-4.347648,2.2338
0,Bonnie,599,68.0779,Knowledge Element 207,-4.521135,2.1857007
0,Bonnie,598,80.8601,Knowledge Element 208,-5.0793285,2.1183808
0,Bonnie,597,68.4013,Knowledge Element 209,-4.289365,1.9747112
0,Bonnie,596,49.3136,Knowledge Element 210,-4.4609275,1.7521967
0,Bonnie,595,78.8594,Knowledge Element 211,-4.92043,2.0896702
0,Bonnie,594,78.0105,Knowledge Element 212,-5.264339,2.4061852
0,Bonnie,593,67.1289,Knowledge Element 213,-5.0266824,2.8219993
0,Bonnie,592,55.7261,Knowledge Element 214,-4.365227,2.7926226
0,Bonnie,591,46.93,Knowledge Element 215,-3.9230716,2.6103683
0,Bonnie,590,53.7632,Knowledge Element 216,-4.272886,2.1684372
0,Bonnie,589,73.2219,Knowledge Element 217,-4.956356,2.1034064
0,Bonnie,588,65.6685,Knowledge Element 218,-5.042879,2.2252629
0,Bonnie,587,46.3157,Knowledge Element 219,-4.030996,2.4520974
0,Bonnie,586,45.516,Knowledge Element 220,-4.125653,2.4485974
0,Bonnie,585,53.9943,Knowledge Element 221,-4.555645,1.9287089
0,Bonnie,584,60.5675,Knowledge Element 222,-4.85448,1.842557
0,Bonnie,583,60.4277,Knowledge Element 223,-4.312487,2.3904796
0,Bonnie,582,66.8956,Knowledge Element 224,-4.628708,2.5137768
0,Bonnie,581,73.2524,Knowledge Element 225,-5.2042766,2.3117638
0,Bonnie,580,60.9309,Knowledge Element 226,-5.06781,3.007503
0,Bonnie,579,69.4598,Knowledge Element 227,-4.9343185,2.4258542
0,Bonnie,578,108.667,Knowledge Element 228,-4.168349,3.0010185
0,Bonnie,577,113.272,Knowledge Element 229,-3.2985234,0.9407164
0,Bonnie,576,83.9391,Knowledge Element 230,-3.2618601,0.9073075
0,Bonnie,575,67.0809,Knowledge Element 231,-3.0554385,0.77945673
0,Bonnie,574,63.3051,Knowledge Element 232,-2.924979,0.75493014
0,Bonnie,573,58.9682,Knowledge Element 233,-2.8175437,0.7094315
0,Bonnie,572,57.5501,Knowledge Element 234,-2.7419932,0.9024408
0,Bonnie,571,45.204,Knowledge Element 235,-2.798759,0.9131316
0,Bonnie,570,36.4728,Knowledge Element 236,-2.8387,0.922484
0,Bonnie,569,31.2268,Knowledge Element 237,-2.7830396,0.93662477
0,Bonnie,568,64.8073,Knowledge Element 238,-2.844752,0.960403
0,Bonnie,567,79.0825,Knowledge Element 239,-2.8908782,1.032709
0,Bonnie,566,71.1645,Knowledge Element 240,-4.3042526,2.3103702
0,Bonnie,565,55.4744,Knowledge Element 241,-4.3856816,2.1811473
0,Bonnie,564,62.2716,Knowledge Element 242,-4.9211626,2.3063426
0,Bonnie,563,60.0132,Knowledge Element 243,-4.0282693,2.9229205
0,Bonnie,562,67.449,Knowledge Element 244,-3.7709534,3.0470963
0,Bonnie,561,62.37,Knowledge Element 245,-4.4196267,2.5768158
0,Bonnie,560,43.3581,Knowledge Element 246,-4.3516097,3.0892415
0,Bonnie,559,54.508,Knowledge Element 247,-4.149583,2.8116481
0,Bonnie,558,86.2691,Knowledge Element 248,-4.5439706,1.8530153
0,Bonnie,557,104.671,Knowledge Element 249,-3.1128716,0.73521537
0,Bonnie,556,81.1348,Knowledge Element 250,-3.013008,0.69934386
0,Bonnie,555,49.1637,Knowledge Element 251,-2.8244202,0.7323841
0,Bonnie,554,25.2435,Knowledge Element 252,-2.7556007,0.79492134
0,Bonnie,553,34.0708,Knowledge Element 253,-2.648972,0.9577117
0,Bonnie,552,46.5635,Knowledge Element 254,-2.6265883,1.0657092
0,Bonnie,551,53.0584,Knowledge Element 255,-2.6386797,1.1182736
0,Bonnie,550,58.8441,Knowledge Element 256,-2.7626143,1.1248416
0,Bonnie,549,76.9674,Knowledge Element 257,-2.8390412,1.2051963
0,Bonnie,548,139.183,Knowledge Element 258,-3.1010613,1.88261
0,Bonnie,547,137.053,Knowledge Element 259,-1.0666381,1.5965954
0,Bonnie,546,125.643,Knowledge Element 260,-3.1042953,1.9546992
0,Bonnie,545,87.8641,Knowledge Element 261,-3.7426066,2.825792
0,Bonnie,544,62.6484,Knowledge Element 262,-3.8781438,2.8635213
0,Bonnie,543,64.5976,Knowledge Element 263,-3.1542318,1.9345725
0,Bonnie,542,50.0177,Knowledge Element 264,-3.1068785,1.8949187
0,Bonnie,541,44.1306,Knowledge Element 265,-3.1203475,1.9256321
0,Bonnie,540,41.7152,Knowledge Element 266,-3.170855,1.961896
0,Bonnie,539,35.8524,Knowledge Element 267,-3.2387712,2.0050595
0,Bonnie,538,44.2048,Knowledge Element 268,-3.105974,1.9050542
0,Bonnie,537,134.967,Knowledge Element 269,-3.1945477,2.0050733
0,Bonnie,536,173.413,Knowledge Element 270,-3.7415574,2.6490195
0,Bonnie,535,221.778,Knowledge Element 271,-3.5919054,3.021819
0,Bonnie,534,145.218,Knowledge Element 272,-4.2534814,3.1129105
0,Bonnie,533,128.388,Knowledge Element 273,-2.576462,1.7247285
0,Bonnie,532,87.6106,Knowledge Element 274,-2.5914454,1.6960325
0,Bonnie,531,69.027,Knowledge Element 275,-2.6169276,1.6605753
0,Bonnie,530,66.447,Knowledge Element 276,-2.6452665,1.6248559
0,Bonnie,529,60.9877,Knowledge Element 277,-2.6360545,1.6389935
0,Bonnie,528,50.7508,Knowledge Element 278,-2.6490133,1.6942054
0,Bonnie,527,35.6541,Knowledge Element 279,-2.6279516,1.6577986
0,Bonnie,526,40.8778,Knowledge Element 280,-2.623516,1.6218959
0,Bonnie,525,45.3328,Knowledge Element 281,-2.5532806,1.6989772
0,Bonnie,524,52.302,Knowledge Element 282,-2.5731769,1.7123395
0,Bonnie,523,76.3535,Knowledge Element 283,-2.4645224,1.8061168
0,Bonnie,522,66.4926,Knowledge Element 284,-2.367897,1.8670012
0,Bonnie,521,53.1075,Knowledge Element 285,-2.3583653,1.8444833
0,Bonnie,520,59.5327,Knowledge Element 286,-2.1230433,2.1128542
0,Bonnie,519,54.5803,Knowledge Element 287,-2.2903156,2.0318432
0,Bonnie,518,45.0841,Knowledge Element 288,-2.3908286,2.064437
0,Bonnie,517,41.0989,Knowledge Element 289,-2.5441675,2.354991
0,Bonnie,516,52.5443,Knowledge Element 290,-2.7680883,2.732563
0,Bonnie,515,51.6311,Knowledge Element 291,-2.8497827,2.951186
0,Bonnie,514,46.9054,Knowledge Element 292,-2.8315663,3.0728674
0,Bonnie,513,37.7372,Knowledge Element 293,-2.8941398,3.166667
0,Bonnie,512,36.9646,Knowledge Element 294,-2.8830578,3.1286292
0,Bonnie,511,32.0534,Knowledge Element 295,-2.835691,3.1484323
0,Bonnie,510,36.9833,Knowledge Element 296,-2.804415,3.155995
0,Bonnie,509,47.1453,Knowledge Element 297,-2.8342507,3.1578848
0,Bonnie,508,61.6313,Knowledge Element 298,-2.8031137,3.19939
0,Bonnie,508,112.186,Knowledge Element 299,2.049321,4.3645782
0,Bonnie,506,98.334,Knowledge Element 300,2.159586,4.379063
0,Bonnie,505,69.6336,Knowledge Element 301,2.2086246,4.386038
0,Bonnie,504,63.1663,Knowledge Element 302,2.1821856,4.363483
0,Bonnie,503,62.8731,Knowledge Element 303,1.9873961,4.3617897
0,Bonnie,502,61.1337,Knowledge Element 304,1.9780772,4.3755984
0,Bonnie,501,65.7314,Knowledge Element 305,2.1167874,4.373896
0,Bonnie,500,64.9423,Knowledge Element 306,2.2604346,4.442653
0,Bonnie,499,65.1548,Knowledge Element 307,2.2371542,4.394425
0,Bonnie,498,54.7782,Knowledge Element 308,2.251665,4.409538
0,Bonnie,497,67.6032,Knowledge Element 309,2.0761106,4.359159
0,Bonnie,496,73.1144,Knowledge Element 310,1.9810112,4.3688264
0,Bonnie,495,50.2621,Knowledge Element 311,2.0352376,4.392538
0,Bonnie,494,51.2453,Knowledge Element 312,2.322083,4.483021
0,Bonnie,493,54.1604,Knowledge Element 313,2.2825696,4.437099
0,Bonnie,492,58.7175,Knowledge Element 314,2.2119257,4.363779
0,Bonnie,491,66.9657,Knowledge Element 315,1.9752642,4.379686
0,Bonnie,490,61.6749,Knowledge Element 316,1.9473847,4.4167128
0,Bonnie,489,61.292,Knowledge Element 317,2.229751,4.444842
0,Bonnie,488,54.5228,Knowledge Element 318,2.2349188,4.4195495
0,Bonnie,487,59.8383,Knowledge Element 319,1.9975809,4.3516603
0,Bonnie,486,54.892,Knowledge Element 320,2.0546858,4.3746076
0,Bonnie,485,50.9663,Knowledge Element 321,-4.372227,2.3206177
0,Bonnie,484,62.3733,Knowledge Element 322,-5.085505,2.0728703
0,Bonnie,483,67.3354,Knowledge Element 323,-5.608111,3.8170207
0,Bonnie,482,69.1105,Knowledge Element 324,-4.709682,3.6680267
0,Bonnie,481,70.7738,Knowledge Element 325,-5.2479053,4.4482446
0,Bonnie,480,52.4775,Knowledge Element 326,-5.711151,4.207254
0,Bonnie,479,48.4206,Knowledge Element 327,-5.575768,3.7955117
0,Bonnie,478,93.5709,Knowledge Element 328,-3.9295354,5.5247645
0,Bonnie,477,90.0522,Knowledge Element 329,-3.905148,5.456337
0,Bonnie,476,76.0596,Knowledge Element 330,-3.0346756,4.9358144
0,Bonnie,475,73.6752,Knowledge Element 331,-0.5668621,5.4495
0,Bonnie,474,72.7504,Knowledge Element 332,-0.4817636,5.470176
0,Bonnie,473,77.156,Knowledge Element 333,-0.44663656,5.479004
0,Bonnie,472,92.5496,Knowledge Element 334,-0.38384202,5.493621
0,Bonnie,471,106.199,Knowledge Element 335,-0.26743433,5.472518
0,Bonnie,470,108.515,Knowledge Element 336,-0.047499403,5.300752
0,Bonnie,469,87.9189,Knowledge Element 337,0.06990558,5.0709167
0,Bonnie,468,62.9093,Knowledge Element 338,0.058729865,5.0396576
0,Bonnie,467,69.0673,Knowledge Element 339,0.049781464,5.0335965
0,Bonnie,466,108.347,Knowledge Element 340,0.01847577,4.957253
0,Bonnie,465,132.711,Knowledge Element 341,-1.856785,0.83861953
0,Bonnie,464,96.6422,Knowledge Element 342,-1.810432,0.8907431
0,Bonnie,463,90.7292,Knowledge Element 343,-2.7293081,0.82234764
0,Bonnie,462,78.4561,Knowledge Element 344,-2.792371,0.8626434
0,Bonnie,461,91.8926,Knowledge Element 345,-2.8921893,1.005867
0,Bonnie,460,135.79,Knowledge Element 346,-3.0994823,1.1838766
0,Bonnie,459,141.002,Knowledge Element 347,-3.179242,1.2355722
0,Bonnie,458,147.045,Knowledge Element 348,-4.0069213,1.9344783
0,Bonnie,457,157.218,Knowledge Element 349,-4.642935,3.1301937
0,Bonnie,456,143.746,Knowledge Element 350,-4.850096,3.1734748
0,Bonnie,455,108.967,Knowledge Element 351,-4.7910995,3.327918
0,Bonnie,454,77.5408,Knowledge Element 352,-2.251499,0.46247008
0,Bonnie,453,63.0387,Knowledge Element 353,-2.3229744,0.48212403
0,Bonnie,452,63.8732,Knowledge Element 354,-2.2854695,0.55141735
0,Bonnie,451,72.4761,Knowledge Element 355,-1.3429401,1.1787449
0,Bonnie,450,90.1156,Knowledge Element 356,-1.1213324,1.3709034
0,Bonnie,449,77.9266,Knowledge Element 357,-0.9461434,1.4059176
0,Bonnie,448,63.8334,Knowledge Element 358,-0.9265833,1.5177994
0,Bonnie,447,57.3175,Knowledge Element 359,-0.83069974,1.5712056
0,Bonnie,446,66.4489,Knowledge Element 360,-0.77488786,1.725375
0,Bonnie,445,72.3726,Knowledge Element 361,-0.7460358,1.7418015
0,Bonnie,444,117.008,Knowledge Element 362,-2.4676888,2.3747435
0,Bonnie,443,119.917,Knowledge Element 363,0.041780632,6.378199
0,Bonnie,442,127.786,Knowledge Element 364,-1.1489025,3.3588922
0,Bonnie,441,136.362,Knowledge Element 365,-1.1497681,3.3327096
0,Bonnie,440,124.186,Knowledge Element 366,-3.3627884,2.625386
0,Bonnie,439,67.0801,Knowledge Element 367,-3.4026194,2.6985505
0,Bonnie,438,56.0968,Knowledge Element 368,-4.114356,3.6063325
0,Bonnie,437,76.4673,Knowledge Element 369,-4.547286,3.38611
0,Bonnie,436,80.4795,Knowledge Element 370,-4.3828306,4.422997
0,Bonnie,435,105.413,Knowledge Element 371,-4.6451406,4.4327617
0,Bonnie,434,75.959,Knowledge Element 372,-4.8847923,4.316156
0,Bonnie,433,58.2283,Knowledge Element 373,-4.0342984,3.7927191
0,Bonnie,432,61.4227,Knowledge Element 374,-4.016404,3.7485452
0,Bonnie,431,61.9388,Knowledge Element 375,-4.9281445,4.0245147
0,Bonnie,430,108.182,Knowledge Element 376,-5.5840344,2.9318926
